Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2,DailyCases,CumulativeCases,Deaths
2021-04-17,S92000003,Scotland,202,223021,4080.150018294914,31.59531650201244,1,7683,140.55982436882545,1890,1470028,26894.035858031468,9551,228,2.3871845880012565,1.7366055887844554,4604,4947,10.0,,2.0,,27,201,202,223021,7683
2021-04-18,S92000003,Scotland,178,223199,4083.406512989389,30.9732894255397,0,7683,140.55982436882545,2023,1472051,26931.046469081597,10190,215,2.1099116781158,1.711684658058194,5960,4230,12.0,,0.0,,24,191,178,223199,7683
2021-04-19,S92000003,Scotland,264,223463,4088.23637028906,31.046469081595315,1,7684,140.57811928283937,3560,1475611,26996.17636297109,24469,301,1.2301279169561483,1.6997568403408956,18435,6034,14.0,,2.0,,39,262,264,223463,7684
2021-04-20,S92000003,Scotland,242,223705,4092.6637394804247,30.698865715331134,1,7685,140.5964141968533,3366,1478977,27057.757043541897,24253,261,1.0761555271512802,1.6671640150146847,19079,5174,13.0,,0.0,,35,226,242,223705,7685
2021-04-21,S92000003,Scotland,237,223942,4096.99963410172,31.15623856567874,3,7688,140.651298938895,2865,1481842,27110.17197219173,19331,265,1.3708551032021106,1.6924133467000306,14137,5194,13.0,,1.0,,38,227,237,223942,7688
2021-04-22,S92000003,Scotland,231,224173,4101.225759238932,31.759970728137574,0,7688,140.651298938895,2782,1484624,27161.068422978413,21069,271,1.2862499406711283,1.7135785731739035,11559,9510,11.0,,1.0,,38,233,231,224173,7688
2021-04-23,S92000003,Scotland,188,224361,4104.665203073546,28.210757409440177,2,7690,140.68788876692278,2862,1487486,27213.42846688621,18238,214,1.1733742734949009,1.3807916538815588,9523,8715,12.0,,1.0,,27,187,188,224361,7690
2021-04-24,S92000003,Scotland,150,224511,4107.409440175631,27.259421880717163,0,7690,140.68788876692278,2074,1489560,27251.372118551044,9773,173,1.7701831576793206,1.3351868868939627,4894,4879,9.0,,2.0,,23,150,150,224511,7690
2021-04-25,S92000003,Scotland,109,224620,4109.403585803147,25.99707281375777,2,7692,140.7244785949506,1990,1491550,27287.778997438712,10108,127,1.2564305500593589,1.266887245463333,6252,3856,9.0,,0.0,,14,113,109,224620,7692
2021-04-26,S92000003,Scotland,195,224815,4112.971094035858,24.734723746798387,2,7694,140.7610684229784,3781,1495331,27356.952067325285,25421,217,0.85362495574525,1.191952758730976,19270,6151,12.0,,1.0,,26,191,195,224815,7694
2021-04-27,S92000003,Scotland,195,225010,4116.538602268569,23.874862788144892,1,7695,140.77936333699233,3679,1499010,27424.259055982435,24308,226,0.929735066644726,1.1641507080032438,18654,5654,12.0,,2.0,,34,192,195,225010,7695
2021-04-28,S92000003,Scotland,193,225203,4120.069520673253,23.069886571533115,1,7696,140.79765825100625,2846,1501856,27476.326381266008,19692,217,1.101970343286614,1.1235605595253833,14499,5193,7.0,,0.0,,43,174,193,225203,7696
2021-04-29,S92000003,Scotland,174,225377,4123.252835711673,22.02707647274058,0,7696,140.79765825100625,2647,1504503,27524.753018660813,20734,199,0.9597762129835054,1.070364999922042,11605,9129,9.0,,0.0,,24,175,174,225377,7696
2021-04-30,S92000003,Scotland,172,225549,4126.399560922064,21.734357848518112,0,7696,140.79765825100625,2724,1507227,27574.588364434687,17120,197,1.1507009345794392,1.0664066186416683,8364,8756,9.0,,3.0,,24,173,172,225549,7696
2021-05-01,S92000003,Scotland,126,225675,4128.704720087815,21.29527991218441,0,7696,140.79765825100625,2109,1509336,27613.172338090008,9463,145,1.5322836309838317,1.0469388076880626,4648,4815,8.0,,1.0,,10,135,126,225675,7696
2021-05-02,S92000003,Scotland,121,225796,4130.918404683498,21.51481888035126,1,7697,140.81595316502012,1968,1511304,27649.176728869374,9908,135,1.3625353249899073,1.0549089588301248,6078,3830,7.0,,1.0,,14,121,121,225796,7697
2021-05-03,S92000003,Scotland,162,225958,4133.882180753751,20.911086717892427,0,7697,140.81595316502012,3189,1514493,27707.519209659717,21235,174,0.8194019307746645,1.0558549730524254,16342,4893,6.0,,2.0,,15,159,162,225958,7697
2021-05-04,S92000003,Scotland,196,226154,4137.467983900476,20.92938163190633,0,7697,140.81595316502012,3969,1518462,27780.131723380902,26391,213,0.8070933272706604,1.0277574813518222,19730,6661,11.0,,2.0,,19,194,196,226154,7697
2021-05-05,S92000003,Scotland,222,226376,4141.529454811562,21.45993413830955,0,7697,140.81595316502012,3183,1521645,27838.36443468716,20649,245,1.18649813550293,1.0422310756972113,14668,5981,8.0,,0.0,,33,212,222,226376,7697
2021-05-06,S92000003,Scotland,218,226594,4145.517746066593,22.26491035492133,0,7697,140.81595316502012,2851,1524496,27890.5232345408,21320,242,1.1350844277673546,1.0714908871722475,11806,9514,18.0,,2.0,,25,217,218,226594,7697
2021-05-07,S92000003,Scotland,203,226797,4149.231613611416,22.832052689352363,0,7697,140.81595316502012,3134,1527630,27947.859495060373,18877,226,1.1972241351909731,1.0794490116783868,9758,9119,12.0,,1.0,,19,207,203,226797,7697
2021-05-08,S92000003,Scotland,185,226982,4152.616172703989,23.911452616172703,0,7697,140.81595316502012,2416,1530046,27992.060007317963,10196,200,1.9615535504119264,1.1160714285714286,4919,5277,11.0,,1.0,,19,181,185,226982,7697
2021-05-09,S92000003,Scotland,210,227192,4156.458104646908,25.53969996341017,0,7697,140.81595316502012,2398,1532444,28035.931211123305,11022,226,2.050444565414625,1.176652016346673,6194,4828,12.0,,0.0,,18,208,210,227192,7697
2021-05-10,S92000003,Scotland,329,227521,4162.477131357482,28.59495060373216,0,7697,140.81595316502012,4512,1536956,28118.477863154047,26438,361,1.365458809289659,1.269895398575167,18620,7818,7.0,,3.0,,27,334,329,227521,7697
2021-05-11,S92000003,Scotland,283,227804,4167.6545920234175,30.186608122941823,0,7697,140.81595316502012,4162,1541118,28194.621295279914,26398,316,1.197060383362376,1.346182357301705,19663,6735,18.0,,1.0,,27,289,283,227804,7697
2021-05-12,S92000003,Scotland,298,228102,4173.106476399561,31.577021587998537,2,7699,140.85254299304793,3595,1544713,28260.391511159894,21132,322,1.5237554419837214,1.3982553200918877,14401,6731,11.0,,0.0,,31,291,298,228102,7699
2021-05-13,S92000003,Scotland,314,228416,4178.851079399927,33.333333333333336,0,7699,140.85254299304793,3177,1547890,28318.514452982068,21996,332,1.5093653391525732,1.4574559566070602,11778,10218,14.0,,0.0,,48,284,314,228416,7699
2021-05-14,S92000003,Scotland,291,228707,4184.174899377973,34.9432857665569,0,7699,140.85254299304793,3685,1551575,28385.931211123305,19968,314,1.5725160256410255,1.5100255195041925,9647,10321,9.0,,0.0,,14,300,291,228707,7699
2021-05-15,S92000003,Scotland,228,228935,4188.346139773143,35.729967069154775,0,7699,140.85254299304793,2952,1554527,28439.937797292358,11338,247,2.178514729229141,1.531541954704538,4944,6394,6.0,,0.0,,18,229,228,228935,7699
2021-05-16,S92000003,Scotland,231,229166,4192.5722649103545,36.11416026344676,0,7699,140.85254299304793,2655,1557182,28488.510793999267,12141,246,2.026192241166296,1.5335949100142745,6584,5557,11.0,,1.0,,21,225,231,229166,7699
2021-05-17,S92000003,Scotland,361,229527,4199.176728869375,36.699597511891696,1,7700,140.87083790706183,5504,1562686,28589.2060007318,29171,401,1.3746529087107058,1.5322489869428186,19121,10050,11.0,,1.0,,24,377,361,229527,7700
2021-05-18,S92000003,Scotland,417,229944,4206.805708013173,39.15111598975485,0,7700,140.87083790706183,4761,1567447,28676.308086351997,28079,448,1.595498415185726,1.6061185468451242,19639,8440,20.0,,0.0,,47,401,417,229944,7700
2021-05-19,S92000003,Scotland,409,230353,4214.288327844859,41.18185144529821,0,7700,140.87083790706183,4472,1571919,28758.122941822174,23257,447,1.9220019778991275,1.668379582048647,14727,8530,19.0,,1.0,,31,416,409,230353,7700
2021-05-20,S92000003,Scotland,381,230734,4221.258690084156,42.40761068422978,0,7700,140.87083790706183,4337,1576256,28837.46798390048,25122,417,1.659899689515166,1.690412943733398,11922,13200,21.0,,1.0,,42,375,381,230734,7700
2021-05-21,S92000003,Scotland,360,231094,4227.844859129163,43.669959751189175,0,7700,140.87083790706183,4543,1580799,28920.58177826564,22097,400,1.8102004797031277,1.7234879798948448,9736,12361,25.0,,3.0,,22,378,360,231094,7700
2021-05-22,S92000003,Scotland,291,231385,4233.168679107208,44.82253933406513,1,7701,140.88913282107575,3218,1584017,28979.454811562384,12203,319,2.6141112841104643,1.7610311040967976,4997,7206,21.0,,1.0,,29,290,291,231385,7701
2021-05-23,S92000003,Scotland,324,231709,4239.096231247713,46.52396633735821,1,7702,140.90742773508964,2898,1586915,29032.47347237468,12899,359,2.783161485386464,1.8262360300468496,6590,6309,16.0,,0.0,,25,334,324,231709,7702
2021-05-24,S92000003,Scotland,496,232205,4248.17050859861,48.99377972923528,0,7702,140.90742773508964,5521,1592436,29133.479692645444,29159,531,1.821050104598923,1.911449062925348,18519,10640,21.0,,1.0,,34,497,496,232205,7702
2021-05-25,S92000003,Scotland,504,232709,4257.391145261618,50.58543724844493,0,7702,140.90742773508964,5253,1597689,29229.58287596048,29658,564,1.901679142221323,1.967032611159688,19953,9705,21.0,,1.0,,46,518,504,232709,7702
2021-05-26,S92000003,Scotland,627,233336,4268.862056348336,54.57372850347603,1,7703,140.92572264910353,4589,1602278,29313.53823637029,24416,665,2.7236238532110093,2.0925209252092523,14812,9604,14.0,,1.0,,29,636,627,233336,7703
2021-05-27,S92000003,Scotland,552,233888,4278.96084888401,57.70215879985364,1,7704,140.94401756311746,4295,1606573,29392.114892060006,24876,588,2.363724071394115,2.205939166044248,11738,13138,18.0,,1.0,,33,555,552,233888,7704
2021-05-28,S92000003,Scotland,549,234437,4289.004756677644,61.15989754848152,1,7705,140.96231247713135,4186,1610759,29468.69740212221,21313,593,2.782339417257073,2.3420310113639307,9309,12004,29.0,,1.0,,30,563,549,234437,7705
2021-05-29,S92000003,Scotland,435,234872,4296.963044273692,63.79436516648372,2,7707,140.99890230515916,3152,1613911,29526.362971094037,12378,464,3.7485862013249314,2.433112043387481,4933,7445,26.0,,1.0,,27,437,435,234872,7707
2021-05-30,S92000003,Scotland,486,235358,4305.854372484449,66.7581412367362,1,7708,141.01719721917308,3003,1616914,29581.30259787779,12839,526,4.096892281330321,2.542049547656154,6362,6477,21.0,,1.0,,21,505,486,235358,7708
2021-05-31,S92000003,Scotland,601,235959,4316.849615806806,68.67910720819613,0,7708,141.01719721917308,4615,1621529,29665.73362605196,26443,676,2.556442158605302,2.6829380673104137,17715,8728,23.0,,0.0,,35,641,601,235959,7708
2021-06-01,S92000003,Scotland,773,236732,4330.991584339554,73.60043907793633,0,7708,141.01719721917308,6083,1627612,29777.021587998537,31092,867,2.7884986491702044,2.855428835984011,19287,11805,31.0,,4.0,,46,821,773,236732,7708
2021-06-02,S92000003,Scotland,959,237691,4348.536406878888,79.67435053055252,1,7709,141.03549213318698,5642,1633254,29880.241492864985,26574,1017,3.827048995258523,3.042150274893097,14594,11980,22.0,,2.0,,44,973,959,237691,7709
2021-06-03,S92000003,Scotland,949,238640,4365.898280278083,86.93743139407245,2,7711,141.07208196121476,5470,1638724,29980.314672521043,28336,1024,3.613777526821005,3.250196571788017,12194,16142,33.0,,0.0,,65,959,949,238640,7711
2021-06-04,S92000003,Scotland,822,239462,4380.936699597512,91.93194291986828,1,7712,141.09037687522869,5897,1644621,30088.199780461036,26172,889,3.3967598960721377,3.33447269797478,10326,15846,21.0,,1.0,,42,847,822,239462,7712
2021-06-05,S92000003,Scotland,606,240068,4392.023417489938,95.06037321624588,0,7712,141.09037687522869,3959,1648580,30160.62934504208,14138,652,4.6116848210496535,3.412563257122843,5030,9108,20.0,,2.0,,23,629,606,240068,7712
2021-06-06,S92000003,Scotland,677,240745,4404.409074277352,98.55470179290155,1,7713,141.10867178924258,3802,1652382,30230.186608122945,14982,726,4.845814977973569,3.4881987873873985,6843,8139,29.0,,2.0,,35,691,677,240745,7713
2021-06-07,S92000003,Scotland,953,241698,4421.844127332602,104.99451152579584,1,7714,141.1269667032565,6747,1659129,30353.622392974758,31989,1021,3.191722154490606,3.5756536994396453,18239,13750,29.0,,4.0,,44,977,953,241698,7714
2021-06-08,S92000003,Scotland,1026,242724,4440.614709110867,109.62312477131358,0,7714,141.1269667032565,6431,1665560,30471.27698499817,32778,1104,3.368112758557569,3.676651292514674,20062,12716,23.0,,1.0,,48,1056,1026,242724,7714
2021-06-09,S92000003,Scotland,1056,243780,4459.93413830955,111.39773143066228,2,7716,141.1635565312843,5821,1671381,30577.77167947311,27481,1118,4.068265346966996,3.715117469125975,14719,12762,31.0,,0.0,,49,1069,1056,243780,7716
2021-06-10,S92000003,Scotland,1040,244820,4478.96084888401,113.06256860592757,2,7718,141.2001463593121,5337,1676718,30675.411635565317,27490,1136,4.132411786104038,3.79706336056676,11828,15662,32.0,,2.0,,46,1090,1040,244820,7718
2021-06-11,S92000003,Scotland,865,245685,4494.7859495060375,113.84924990852544,0,7718,141.2001463593121,5382,1682100,30773.874862788147,24667,959,3.8877853001986455,3.870335686500504,10003,14664,25.0,,3.0,,43,916,865,245685,7718
2021-06-12,S92000003,Scotland,706,246391,4507.702158799853,115.67874130991584,0,7718,141.2001463593121,3857,1685957,30844.438346139774,14337,765,5.335844318895166,3.9309479404112273,5058,9279,33.0,,1.0,,36,729,706,246391,7718
2021-06-13,S92000003,Scotland,855,247246,4523.344310281742,118.93523600439076,3,7721,141.25503110135384,3722,1689679,30912.532016099525,14971,919,6.138534500033398,4.042299655178369,6343,8628,24.0,,2.0,,36,883,855,247246,7721
2021-06-14,S92000003,Scotland,1129,248375,4543.999268203439,122.1551408708379,1,7722,141.27332601536773,7448,1697127,31048.79253567509,34762,1219,3.506702721362407,4.090976054757885,19246,15516,40.0,,1.0,,63,1156,1129,248375,7722
2021-06-15,S92000003,Scotland,1279,249654,4567.398463227223,126.78375411635568,6,7728,141.38309549945114,7001,1704128,31176.875228686426,34481,1366,3.9616020417041273,4.198912390776086,19543,14938,33.0,,2.0,,68,1298,1279,249654,7728
2021-06-16,S92000003,Scotland,1265,250919,4590.541529454811,130.6073911452616,1,7729,141.40139041346507,6767,1710895,31300.676911818515,30129,1352,4.487370971489263,4.266825926110254,15024,15105,40.0,,0.0,,73,1279,1265,250919,7729
2021-06-17,S92000003,Scotland,1164,252083,4611.836809366996,132.87596048298573,1,7730,141.41968532747896,6304,1717199,31416.008049762168,30097,1249,4.1499152739475695,4.267787444669763,12347,17750,24.0,,1.0,,64,1185,1164,252083,7730
2021-06-18,S92000003,Scotland,1231,253314,4634.357848518112,139.57189901207465,3,7733,141.47457006952067,5698,1722897,31520.252469813397,25675,1323,5.152872444011685,4.441805998308503,9941,15734,47.0,,4.0,,76,1247,1231,253314,7733
2021-06-19,S92000003,Scotland,997,254311,4652.597877789975,144.89571899012074,2,7735,141.51115989754848,4433,1727330,31601.35382363703,15914,1082,6.799044866155586,4.574555580043971,5061,10853,27.0,,1.0,,39,1043,997,254311,7735
2021-06-20,S92000003,Scotland,1548,255859,4680.918404683498,157.5740944017563,3,7738,141.5660446395902,4799,1732129,31689.15111598976,18716,1647,8.799957255823895,4.867895496748764,6628,12088,30.0,,1.0,,50,1597,1548,255859,7738
2021-06-21,S92000003,Scotland,3019,258878,4736.150750091474,192.15148188803516,2,7740,141.602634467618,9034,1741163,31854.42736919136,41143,3163,7.687820528400943,5.700593918074992,19107,22036,35.0,,5.0,,93,3070,3019,258878,7740
2021-06-22,S92000003,Scotland,3243,262121,4795.481156238566,228.08269301134283,4,7744,141.67581412367363,9076,1750239,32020.47200878156,41979,3405,8.111198456371042,6.491924990056616,20103,21876,46.0,,0.0,,109,3296,3243,262121,7744
2021-06-23,S92000003,Scotland,2891,265012,4848.371752652763,257.83022319795094,1,7745,141.69410903768753,8867,1759106,32182.69301134285,36500,3074,8.42191780821918,7.11490115415381,14842,21658,55.0,,1.0,,119,2955,2891,265012,7745
2021-06-24,S92000003,Scotland,2947,267959,4902.286864251738,290.4500548847421,2,7747,141.7306988657153,8535,1767641,32338.840102451515,37891,3098,8.176084030508564,7.7091884049986685,12669,25222,50.0,,1.0,,123,2975,2947,267959,7747
2021-06-25,S92000003,Scotland,2619,270578,4950.201244054153,315.843395536041,1,7748,141.74899377972923,7279,1774920,32472.008781558725,31780,2809,8.838892385147892,8.162627331716706,10511,21269,42.0,,2.0,,90,2719,2619,270578,7748
2021-06-26,S92000003,Scotland,2292,272870,4992.133186974021,339.5353091840468,8,7756,141.89535309184046,5239,1780159,32567.855836077568,20060,2441,12.168494516450648,8.610113605970122,5382,14678,30.0,,0.0,,89,2352,2292,272870,7756
2021-06-27,S92000003,Scotland,2511,275381,5038.071716062934,357.1533113794365,3,7759,141.9502378338822,4997,1785156,32659.27552140505,20614,2628,12.748617444455224,8.965634199689521,6590,14024,36.0,,3.0,,76,2552,2511,275381,7759
2021-06-28,S92000003,Scotland,3922,279303,5109.824368825466,373.673618733992,3,7762,142.00512257592388,9226,1794382,32828.064398097325,43063,4145,9.625432505863502,9.31488181743694,19601,23462,59.0,,2.0,,161,3984,3922,279303,7762
2021-06-29,S92000003,Scotland,3873,283176,5180.680570801317,385.1994145627516,3,7765,142.0600073179656,8317,1802699,32980.22319795097,40799,4098,10.044363832446871,9.66290576358758,19456,21343,69.0,,0.0,,149,3949,3873,283176,7765
2021-06-30,S92000003,Scotland,3907,287083,5252.158799853641,403.7870472008782,1,7766,142.0783022319795,8255,1810954,33131.247713135745,37024,4160,11.235955056179774,10.110668552226992,15079,21945,68.0,,3.0,,159,4001,3907,287083,7766
2021-07-01,S92000003,Scotland,3429,290512,5314.892060007318,412.60519575558,2,7768,142.11489206000732,7648,1818602,33271.167215514084,36768,3672,9.986945169712794,10.40945990578337,13055,23713,62.0,,6.0,,150,3522,3429,290512,7768
2021-07-02,S92000003,Scotland,3078,293590,5371.203805342115,421.002561287962,2,7770,142.15148188803514,6881,1825483,33397.05451884376,31788,3333,10.485088712721785,10.636809261415982,10161,21627,66.0,,3.0,,167,3166,3078,293590,7770
2021-07-03,S92000003,Scotland,2509,296099,5417.105744603001,424.97255762897913,4,7774,142.22466154409074,5330,1830813,33494.56641053787,21238,2714,12.778981071663996,10.700666683960671,5570,15668,55.0,,5.0,,106,2608,2509,296099,7774
2021-07-04,S92000003,Scotland,2407,298506,5461.141602634468,423.06988657153306,6,7780,142.33443102817418,4745,1835558,33581.375777533845,21093,2576,12.2125823732992,10.656116113611162,7565,13528,68.0,,4.0,,129,2447,2407,298506,7780
2021-07-05,S92000003,Scotland,3378,301884,5522.941822173436,413.1174533479692,5,7785,142.4259055982437,8183,1843741,33731.08305890962,40314,3687,9.145706206280696,10.584043593684504,19216,21098,83.0,,9.0,,186,3501,3378,301884,7785
2021-07-06,S92000003,Scotland,3091,304975,5579.491401390414,398.8108305890962,13,7798,142.66373948042445,7609,1851350,33870.289059641414,38691,3378,8.730712568814452,10.36506901232174,19752,18939,101.0,,2.0,,205,3173,3091,304975,7798
2021-07-07,S92000003,Scotland,2896,307871,5632.47347237468,380.3146725210392,5,7803,142.75521405049398,6404,1857754,33987.44968898646,31992,3221,10.068142035508878,10.17693930161706,14829,17163,89.0,,8.0,,193,3028,2896,307871,7803
2021-07-08,S92000003,Scotland,2729,310600,5682.400292718624,367.5082327113062,12,7815,142.9747530186608,5863,1863617,34094.71276984998,32426,3017,9.304262011965706,10.078973255739122,12795,19631,102.0,,7.0,,186,2831,2729,310600,7815
2021-07-09,S92000003,Scotland,2382,312982,5725.978777899743,354.774972557629,7,7822,143.10281741675814,5653,1869270,34198.13391877058,27579,2678,9.710286812429748,9.970796829370046,10177,17402,83.0,,5.0,,173,2505,2382,312982,7822
2021-07-10,S92000003,Scotland,1812,314794,5759.129162092938,342.0234174899378,8,7830,143.24917672886937,4061,1873331,34272.42956458105,17126,2017,11.777414457549924,9.833620908035044,5153,11973,84.0,,5.0,,116,1901,1812,314794,7830
2021-07-11,S92000003,Scotland,1881,316675,5793.541895353092,332.4002927186242,6,7836,143.35894621295282,3829,1877160,34342.48079034028,18203,2068,11.360764709113882,9.725150365189911,7378,10825,73.0,,5.0,,138,1930,1881,316675,7836
2021-07-12,S92000003,Scotland,2576,319251,5840.669593852909,317.7277716794731,7,7843,143.48701061105012,6725,1883885,34465.51408708379,35272,2882,8.17078702653663,9.568828897753976,18333,16939,102.0,,7.0,,196,2686,2576,319251,7843
2021-07-13,S92000003,Scotland,2443,321694,5885.3640687888765,305.87266739846325,9,7852,143.65166483717528,6098,1889983,34577.07647274058,34527,2710,7.848929823037043,9.432086239695623,19073,15454,104.0,,7.0,,256,2454,2443,321694,7852
2021-07-14,S92000003,Scotland,2204,323898,5925.686059275521,293.2125869008416,8,7860,143.7980241492865,5288,1895271,34673.81997804611,28490,2487,8.72937872937873,9.223594304395656,14400,14090,79.0,,4.0,,184,2303,2204,323898,7860
2021-07-15,S92000003,Scotland,1963,325861,5961.598975484815,279.19868276619104,7,7867,143.92608854738384,4867,1900138,34762.86132455178,28044,2221,7.919697618028812,9.016545040451064,12320,15724,78.0,,7.0,,190,2031,1963,325861,7867
2021-07-16,S92000003,Scotland,1749,327610,5993.596780095133,267.6180021953897,5,7872,144.01756311745336,4627,1904765,34847.511891694114,24094,1955,8.114053291275836,8.796485712439974,9551,14543,68.0,,8.0,,135,1820,1749,327610,7872
2021-07-17,S92000003,Scotland,1400,329010,6019.209659714599,260.0804976216612,7,7879,144.14562751555067,3395,1908160,34909.623124771315,14527,1578,10.862531837268534,8.68162286999678,4785,9742,49.0,,6.0,,101,1477,1400,329010,7879
2021-07-18,S92000003,Scotland,1385,330395,6044.548115623857,251.00622027076471,8,7887,144.29198682766193,3328,1911488,34970.50859860959,16413,1547,9.425455431670017,8.480043227268466,6969,9444,67.0,,6.0,,107,1440,1385,330395,7887
2021-07-19,S92000003,Scotland,1908,332303,6079.454811562386,238.78521770947677,9,7896,144.45664105378705,6076,1917564,35081.66849615807,32920,2147,6.52187120291616,8.180878697315867,18460,14460,77.0,,5.0,,175,1972,1908,332303,7896
2021-07-20,S92000003,Scotland,1598,333901,6108.690084156605,223.3260153677278,6,7902,144.5664105378705,5480,1923044,35181.92462495426,30835,1799,5.834279228149829,7.833541520507863,18697,12138,66.0,,9.0,,160,1639,1598,333901,7902
2021-07-21,S92000003,Scotland,1573,335474,6137.467983900476,211.78192462495429,8,7910,144.7127698499817,4893,1927937,35271.44163922429,25516,1739,6.8153315566703245,7.53471154459846,13784,11732,74.0,,6.0,,140,1599,1573,335474,7910
2021-07-22,S92000003,Scotland,1378,336852,6162.678375411636,201.0793999268204,9,7919,144.87742407610685,4454,1932391,35352.927186242225,25586,1551,6.061908856405847,7.249353997563143,11446,14140,58.0,,10.0,,130,1421,1378,336852,7919
2021-07-23,S92000003,Scotland,1277,338129,6186.040980607391,192.4442005122576,7,7926,145.00548847420416,4177,1936568,35429.345042078305,22131,1437,6.493154398807103,7.025630031918441,9387,12744,62.0,,6.0,,115,1322,1277,338129,7926
2021-07-24,S92000003,Scotland,954,339083,6203.494328576656,184.28466886205635,3,7929,145.0603732162459,3260,1939828,35488.98646176363,13585,1064,7.832167832167832,6.757452720587355,4846,8739,43.0,,7.0,,81,983,954,339083,7929
2021-07-25,S92000003,Scotland,942,340025,6220.728137577754,176.1800219538968,5,7934,145.1518477863154,3155,1942983,35546.7069154775,14678,1035,7.051369396375529,6.518568722730876,6958,7720,52.0,,6.0,,98,937,942,340025,7934
2021-07-26,S92000003,Scotland,1372,341397,6245.828759604829,166.3739480424442,7,7941,145.27991218441272,6120,1949103,35658.67178924259,31791,1551,4.878739265829952,6.200265656036363,18389,13402,53.0,,4.0,,128,1423,1372,341397,7941
2021-07-27,S92000003,Scotland,1353,342750,6270.581778265642,161.89169410903767,8,7949,145.42627149652395,5145,1954248,35752.799121844124,29538,1503,5.088360755636807,6.067864271457086,18218,11320,59.0,,5.0,,145,1358,1353,342750,7949
2021-07-28,S92000003,Scotland,1286,344036,6294.109037687523,156.64105378704718,9,7958,145.5909257226491,4323,1958571,35831.888035126234,23773,1418,5.964749926387078,5.93424467041631,13209,10564,67.0,,3.0,,121,1297,1286,344036,7958
2021-07-29,S92000003,Scotland,1171,345207,6315.532381997804,152.85400658616905,6,7964,145.70069520673252,4136,1962707,35907.555799487745,24704,1299,5.258257772020725,5.809612983770287,11153,13551,43.0,,3.0,,101,1198,1171,345207,7964
2021-07-30,S92000003,Scotland,1034,346241,6334.449323088182,148.40834248079034,7,7971,145.82875960482986,3925,1966632,35979.36333699231,21569,1141,5.289999536371645,5.644646011601248,9590,11979,51.0,,3.0,,99,1042,1034,346241,7971
2021-07-31,S92000003,Scotland,769,347010,6348.518111964874,145.02378338821808,6,7977,145.93852908891327,3329,1969961,36040.267105744606,13234,874,6.604201299682636,5.537802833878471,4912,8322,34.0,,5.0,,64,810,769,347010,7977
2021-08-01,S92000003,Scotland,873,347883,6364.489571899013,143.7614343212587,10,7987,146.12147822905234,3305,1973266,36100.73179656056,14685,957,6.51685393258427,5.48859341845895,6828,7857,38.0,,3.0,,95,862,873,347883,7987
2021-08-02,S92000003,Scotland,1322,349205,6388.675448225394,142.8466886205635,7,7994,146.24954262714965,5386,1978652,36199.268203439446,29531,1454,4.923639565202668,5.505814027535438,17368,12163,49.0,,5.0,,145,1309,1322,349205,7994
2021-08-03,S92000003,Scotland,1366,350571,6413.6663007683865,143.08452250274425,3,7997,146.30442736919136,4977,1983629,36290.32199048665,29360,1481,5.044277929155314,5.498036415565869,18159,11201,50.0,,3.0,,112,1369,1366,350571,7997
2021-08-04,S92000003,Scotland,1292,351863,6437.30332967435,143.19429198682766,6,8003,146.4141968532748,4527,1988156,36373.14306622759,24311,1413,5.812183785117848,5.476066432011385,13450,10861,38.0,,4.0,,91,1322,1292,351863,8003
2021-08-05,S92000003,Scotland,1331,353194,6461.6538602268565,146.12147822905234,7,8010,146.5422612513721,4625,1992781,36457.7570435419,25969,1459,5.61823712888444,5.533250556224355,11807,14162,69.0,,3.0,,75,1384,1331,353194,8010
2021-08-06,S92000003,Scotland,1256,354450,6484.63227222832,150.18294914013904,7,8017,146.67032564946945,4431,1997212,36538.821807537504,21925,1385,6.316989737742304,5.674307455271515,9071,12854,54.0,,1.0,,105,1280,1256,354450,8017
2021-08-07,S92000003,Scotland,941,355391,6501.847786315404,153.32967435053055,6,8023,146.7800951335529,3463,2000675,36602.177094767656,13939,1021,7.324772221823659,5.74129727022289,4900,9039,41.0,,4.0,,63,958,941,355391,8023
2021-08-08,S92000003,Scotland,1040,356431,6520.8744968898645,156.38492499085254,6,8029,146.8898646176363,3301,2003976,36662.568605927554,15540,1131,7.277992277992277,5.819087653744356,6946,8594,40.0,,3.0,,96,1035,1040,356431,8029
2021-08-09,S92000003,Scotland,1488,357919,6548.097328942554,159.42188071716063,6,8035,146.99963410171972,6549,2010525,36782.38199780461,33153,1617,4.877386661840558,5.78999616314549,17941,15212,37.0,,3.0,,114,1503,1488,357919,8035
2021-08-10,S92000003,Scotland,1518,359437,6575.869008415661,162.20270764727405,5,8040,147.09110867178924,5533,2016058,36883.60775704354,30493,1666,5.463549011248484,5.862214964011371,18166,12327,70.0,,5.0,,141,1525,1518,359437,8040
2021-08-11,S92000003,Scotland,1567,361004,6604.537138675448,167.23380900109768,3,8043,147.14599341383095,5204,2021262,36978.8144895719,25654,1701,6.630544944258205,5.987772464646343,13288,12366,41.0,,2.0,,127,1574,1567,361004,8043
