Date,CA,CAName,DailyPositive,CumulativePositive,DailyPositivePCROnly,CumulativePositivePCROnly,DailyPositiveLFDOnly,CumulativePositiveLFDOnly,DailyPositivePCRAndLFD,CumulativePositivePCRAndLFD,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,PositiveTests,PositiveTestsLFDOnly,PositivePillar1,PositivePillar2
2021-03-15,S12000026,Scottish Borders,2,2737,,,,,,,0,103,89.37868795557098,0,,,
2021-03-15,S12000027,Shetland Islands,5,218,,,,,,,0,9,39.35286401399213,5,,5.0,0.0
2021-03-15,S12000028,South Ayrshire,23,4032,,,,,,,0,204,181.91546281433924,23,,3.0,20.0
2021-03-15,S12000029,South Lanarkshire,53,17874,,,,,,,0,630,196.3717972694969,60,,8.0,52.0
2021-03-15,S12000030,Stirling,9,3201,,,,,,,0,116,123.29931972789116,10,,1.0,9.0
2021-03-15,S12000033,Aberdeen City,11,6798,,,,,,,0,235,102.59320701999476,12,,4.0,8.0
2021-03-15,S12000034,Aberdeenshire,7,5499,,,,,,,0,187,71.70795306388527,0,,,
2021-03-15,S12000035,Argyll and Bute,1,1363,,,,,,,0,71,83.10897811073393,0,,,
2021-03-15,S12000036,City of Edinburgh,47,15979,,,,,,,1,597,113.14961525340206,49,,2.0,47.0
2021-03-15,S12000038,Renfrewshire,29,9973,,,,,,,0,369,205.697084564357,33,,4.0,29.0
2021-03-15,S12000039,West Dunbartonshire,10,4194,,,,,,,0,166,187.91034638895175,0,,,
2021-03-15,S12000040,West Lothian,44,7129,,,,,,,0,246,133.82656947013382,49,,4.0,45.0
2021-03-15,S12000041,Angus,4,2976,,,,,,,0,134,115.69677085132102,5,,2.0,3.0
2021-03-15,S12000042,Dundee City,9,6476,,,,,,,0,229,153.87716704743983,11,,2.0,9.0
2021-03-15,S12000045,East Dunbartonshire,7,4868,,,,,,,0,194,178.39080459770116,8,,1.0,7.0
2021-03-15,S12000047,Fife,64,10382,,,,,,,0,374,99.9652527196429,66,,14.0,52.0
2021-03-15,S12000048,Perth and Kinross,30,4210,,,,,,,0,214,140.8728852610098,30,,5.0,25.0
2021-03-15,S12000049,Glasgow City,146,39053,,,,,,,0,1141,179.50412182996666,160,,12.0,148.0
2021-03-15,S12000050,North Lanarkshire,55,20479,,,,,,,0,673,197.2797092102949,66,,14.0,52.0
2021-03-16,S12000005,Clackmannanshire,9,2158,,,,,,,0,89,173.5231039188926,10,,1.0,9.0
2021-03-16,S12000006,Dumfries and Galloway,5,4068,,,,,,,0,141,95.08395711106616,5,,4.0,1.0
2021-03-16,S12000008,East Ayrshire,14,6001,,,,,,,1,225,185.03289473684208,15,,1.0,14.0
2021-03-16,S12000010,East Lothian,3,2706,,,,,,,0,108,100.0926784059314,4,,1.0,3.0
2021-03-16,S12000011,East Renfrewshire,15,4527,,,,,,,0,169,175.93170934832398,18,,1.0,17.0
2021-03-16,S12000013,Na h-Eileanan Siar,0,292,,,,,,,0,7,26.41509433962264,0,,,
2021-03-16,S12000014,Falkirk,25,6166,,,,,,,1,239,148.85401096163426,31,,8.0,23.0
2021-03-16,S12000017,Highland,9,3404,,,,,,,0,98,41.62596100751816,12,,3.0,9.0
2021-03-16,S12000018,Inverclyde,3,2887,,,,,,,0,145,188.1650661821957,5,,1.0,4.0
2021-03-16,S12000019,Midlothian,6,3034,,,,,,,0,153,164.25120772946858,0,,,
2021-03-16,S12000020,Moray,7,1268,,,,,,,0,29,30.29986417302268,7,,1.0,6.0
2021-03-16,S12000021,North Ayrshire,23,6010,,,,,,,0,275,204.84171322160148,23,,2.0,21.0
2021-03-16,S12000023,Orkney Islands,0,71,,,,,,,0,3,13.392857142857144,0,,,
2021-03-16,S12000026,Scottish Borders,3,2740,,,,,,,0,103,89.37868795557098,0,,,
2021-03-16,S12000027,Shetland Islands,1,219,,,,,,,0,9,39.35286401399213,0,,,
2021-03-16,S12000028,South Ayrshire,10,4042,,,,,,,0,204,181.91546281433924,0,,,
2021-03-16,S12000029,South Lanarkshire,22,17896,,,,,,,1,631,196.68349853500405,29,,7.0,22.0
2021-03-16,S12000030,Stirling,8,3209,,,,,,,1,117,124.36224489795916,11,,3.0,8.0
2021-03-16,S12000033,Aberdeen City,6,6804,,,,,,,1,236,103.02977385837772,6,,2.0,4.0
2021-03-16,S12000034,Aberdeenshire,10,5509,,,,,,,1,188,72.09141805353171,0,,,
2021-03-16,S12000035,Argyll and Bute,1,1364,,,,,,,0,71,83.10897811073393,0,,,
2021-03-16,S12000036,City of Edinburgh,33,16012,,,,,,,0,597,113.14961525340206,36,,1.0,35.0
2021-03-16,S12000038,Renfrewshire,21,9994,,,,,,,0,369,205.697084564357,23,,2.0,21.0
2021-03-16,S12000039,West Dunbartonshire,17,4211,,,,,,,0,166,187.91034638895175,17,,1.0,16.0
2021-03-16,S12000040,West Lothian,75,7204,,,,,,,0,246,133.82656947013382,77,,8.0,69.0
2021-03-16,S12000041,Angus,6,2982,,,,,,,0,134,115.69677085132102,0,,,
2021-03-16,S12000042,Dundee City,31,6507,,,,,,,0,229,153.87716704743983,32,,2.0,30.0
2021-03-16,S12000045,East Dunbartonshire,13,4881,,,,,,,1,195,179.3103448275862,16,,3.0,13.0
2021-03-16,S12000047,Fife,32,10414,,,,,,,0,374,99.9652527196429,33,,4.0,29.0
2021-03-16,S12000048,Perth and Kinross,23,4233,,,,,,,0,214,140.8728852610098,0,,,
2021-03-16,S12000049,Glasgow City,91,39144,,,,,,,2,1143,179.81876533887106,105,,18.0,87.0
2021-03-16,S12000050,North Lanarkshire,50,20529,,,,,,,2,675,197.86597877704168,61,,14.0,47.0
2021-03-17,S12000005,Clackmannanshire,1,2159,,,,,,,0,89,173.5231039188926,0,,,
2021-03-17,S12000006,Dumfries and Galloway,0,4068,,,,,,,1,142,95.7583114168184,0,,,
2021-03-17,S12000008,East Ayrshire,17,6018,,,,,,,0,225,185.03289473684208,18,,4.0,14.0
2021-03-17,S12000010,East Lothian,8,2714,,,,,,,0,108,100.0926784059314,0,,,
2021-03-17,S12000011,East Renfrewshire,9,4536,,,,,,,0,169,175.93170934832398,12,,3.0,9.0
2021-03-17,S12000013,Na h-Eileanan Siar,0,292,,,,,,,0,7,26.41509433962264,0,,,
2021-03-17,S12000014,Falkirk,21,6187,,,,,,,0,239,148.85401096163426,26,,7.0,19.0
2021-03-17,S12000017,Highland,9,3413,,,,,,,0,98,41.62596100751816,12,,2.0,10.0
2021-03-17,S12000018,Inverclyde,2,2889,,,,,,,1,146,189.46275629379704,2,,1.0,1.0
2021-03-17,S12000019,Midlothian,5,3039,,,,,,,0,153,164.25120772946858,0,,,
2021-03-17,S12000020,Moray,4,1272,,,,,,,0,29,30.29986417302268,5,,1.0,4.0
2021-03-17,S12000021,North Ayrshire,16,6026,,,,,,,0,275,204.84171322160148,17,,5.0,12.0
2021-03-17,S12000023,Orkney Islands,0,71,,,,,,,0,3,13.392857142857144,0,,,
2021-03-17,S12000026,Scottish Borders,1,2741,,,,,,,0,103,89.37868795557098,0,,,
2021-03-17,S12000027,Shetland Islands,1,220,,,,,,,0,9,39.35286401399213,1,,1.0,0.0
2021-03-17,S12000028,South Ayrshire,11,4053,,,,,,,0,204,181.91546281433924,11,,3.0,8.0
2021-03-17,S12000029,South Lanarkshire,58,17954,,,,,,,0,631,196.68349853500405,67,,10.0,57.0
2021-03-17,S12000030,Stirling,4,3213,,,,,,,0,117,124.36224489795916,0,,,
2021-03-17,S12000033,Aberdeen City,12,6816,,,,,,,0,236,103.02977385837772,15,,2.0,13.0
2021-03-17,S12000034,Aberdeenshire,25,5534,,,,,,,0,188,72.09141805353171,25,,4.0,21.0
2021-03-17,S12000035,Argyll and Bute,3,1367,,,,,,,0,71,83.10897811073393,0,,,
2021-03-17,S12000036,City of Edinburgh,48,16060,,,,,,,0,597,113.14961525340206,53,,5.0,48.0
2021-03-17,S12000038,Renfrewshire,23,10017,,,,,,,0,369,205.697084564357,26,,3.0,23.0
2021-03-17,S12000039,West Dunbartonshire,14,4225,,,,,,,0,166,187.91034638895175,0,,,
2021-03-17,S12000040,West Lothian,80,7284,,,,,,,1,247,134.3705799151344,83,,12.0,71.0
2021-03-17,S12000041,Angus,5,2987,,,,,,,0,134,115.69677085132102,0,,,
2021-03-17,S12000042,Dundee City,17,6524,,,,,,,0,229,153.87716704743983,0,,,
2021-03-17,S12000045,East Dunbartonshire,10,4891,,,,,,,1,196,180.22988505747125,15,,6.0,9.0
2021-03-17,S12000047,Fife,31,10445,,,,,,,0,374,99.9652527196429,34,,2.0,32.0
2021-03-17,S12000048,Perth and Kinross,15,4248,,,,,,,1,215,141.5311697715753,16,,2.0,14.0
2021-03-17,S12000049,Glasgow City,92,39236,,,,,,,2,1145,180.13340884777548,115,,15.0,100.0
2021-03-17,S12000050,North Lanarkshire,55,20584,,,,,,,1,676,198.15911356041508,61,,5.0,56.0
2021-03-18,S12000005,Clackmannanshire,5,2164,,,,,,,0,89,173.5231039188926,6,,1.0,5.0
2021-03-18,S12000006,Dumfries and Galloway,1,4069,,,,,,,1,143,96.43266572257065,2,,2.0,0.0
2021-03-18,S12000008,East Ayrshire,9,6027,,,,,,,0,225,185.03289473684208,10,,3.0,7.0
